"date","time","long","lat"
2015-08-26,"09:23",-81.381830406,28.5546654
2015-08-26,"10:55",-81.375278843,28.571150993
2015-08-26,"13:56",-81.386104673,28.521374985
2015-08-26,"16:30",-81.386313521,28.604292789
2015-08-26,"17:19",-81.384438488,28.533007124
2015-08-27,"07:52",-81.38611689,28.529401951
2015-08-27,"14:45",-81.375866891,28.574126865
2015-08-27,"15:03",-81.386426887,28.602053213
2015-08-27,"15:31",-81.383750907,28.536428027
2015-08-27,"17:35",-81.386070673,28.606118585
2015-08-27,"18:24",-81.38615689,28.527511735
2015-08-28,"16:35",-81.385116338,28.595873252
2015-08-28,"16:35",-81.385366838,28.595873001
2015-08-28,"16:37",-81.38578968,28.530878974
2015-08-28,"18:09",-81.382783798,28.536710481
2015-08-28,"18:29",-81.385675706,28.596336603
2015-08-28,"19:21",-81.375201412,28.581156218
2015-08-29,"14:38",-81.384378033,28.533440909
2015-08-29,"16:00",-81.375849201,28.569779712
2015-08-29,"16:16",-81.376310874,28.56569126
2015-08-29,"18:16",-81.375106457,28.585232182
2015-08-29,"18:34",-81.382227925,28.543590173
2015-08-29,"18:47",-81.375853408,28.570608421
2015-08-29,"22:39",-81.383446745,28.594145951
2015-08-30,"03:46",-81.382051283,28.536220636
2015-08-30,"07:28",-81.386478526,28.60991969
2015-08-30,"15:42",-81.382352891,28.552668654
2015-08-30,"15:45",-81.410540333,28.509652797
2015-08-30,"15:55",-81.382469779,28.550073543
2015-08-30,"17:09",-81.386131589,28.598404557
2015-08-30,"21:00",-81.386109554,28.521927607
2015-08-31,"15:00",-81.382490177,28.550596696
2015-08-31,"15:30",-81.385958341,28.526826374
2015-08-31,"15:45",-81.382163486,28.553493887
2015-09-01,"07:49",-81.381405201,28.556160843
2015-09-01,"08:15",-81.383434224,28.534989991
2015-09-01,"08:20",-81.396051212,28.510552556
2015-09-01,"09:30",-81.382163997,28.551424761
2015-09-01,"14:00",-81.383371839,28.535123936
2015-09-02,"14:16",-81.375291314,28.571471567
2015-09-02,"14:43",-81.382545725,28.536549402
2015-09-02,"16:40",-81.382149214,28.554203288
2015-09-02,"18:06",-81.382986275,28.536066504
2015-09-02,"18:42",-81.386141862,28.525897477
2015-09-03,"11:56",-81.38584689,28.531254659
2015-09-03,"13:00",-81.377058405,28.564080531
2015-09-03,"15:43",-81.397441404,28.509291116
2015-09-03,"17:30",-81.383055515,28.535873098
2015-09-03,"18:40",-81.386065317,28.530768367
2015-09-04,"11:26",-81.382418744,28.548648836
2015-09-04,"12:20",-81.385082692,28.532059227
2015-09-04,"16:39",-81.38615689,28.527919227
2015-09-04,"17:47",-81.387634793,28.533943933
2015-09-04,"22:20",-81.386410647,28.607666254
2015-09-04,"23:45",-81.378961553,28.561323762
2015-09-05,"05:38",-81.379112012,28.561666361
2015-09-05,"06:30",-81.379021414,28.590364732
2015-09-05,"07:45",-81.380506159,28.559359286
2015-09-05,"13:47",-81.382783798,28.536710481
2015-09-05,"18:45",-81.386276937,28.521031757
2015-09-06,"02:58",-81.376766149,28.564502911
2015-09-07,"16:03",-81.386316888,28.599148351
2015-09-07,"16:03",-81.386316888,28.599148351
2015-09-07,"16:08",-81.386426887,28.602053213
2015-09-07,"18:28",-81.383803626,28.536306967
2015-09-07,"22:34",-81.38615689,28.527919227
2015-09-08,"08:01",-81.386381727,28.606561536
2015-09-08,"10:39",-81.38769689,28.519505603
2015-09-08,"13:17",-81.385082692,28.532059227
2015-09-08,"14:08",-81.382422744,28.548808836
2015-09-08,"15:37",-81.386345551,28.605194191
2015-09-08,"15:41",-81.382119909,28.537648336
2015-09-08,"21:15",-81.386384975,28.530324765
2015-09-09,"07:41",-81.386358454,28.518734374
2015-09-09,"07:42",-81.382481354,28.550349637
2015-09-09,"08:21",-81.382423835,28.541328823
2015-09-09,"08:34",-81.398474424,28.509623423
2015-09-09,"08:57",-81.386578437,28.535464182
2015-09-09,"15:06",-81.417851955,28.508189199
2015-09-09,"16:00",-81.411945153,28.509174668
2015-09-09,"16:43",-81.41900842,28.507774932
2015-09-10,"10:10",-81.375849644,28.569866945
2015-09-10,"10:22",-81.375866381,28.573458322
2015-09-10,"11:08",-81.383350137,28.553176758
2015-09-10,"17:57",-81.375060929,28.58275959
2015-09-11,"05:45",-81.423351533,28.505209543
2015-09-11,"12:37",-81.385971181,28.530351524
2015-09-11,"13:35",-81.382422744,28.548808836
2015-09-11,"14:27",-81.386038815,28.530081664
2015-09-11,"16:15",-81.386199891,28.600584973
2015-09-11,"16:37",-81.398714825,28.510558809
2015-09-11,"17:22",-81.383221101,28.534986763
2015-09-12,"09:27",-81.387682358,28.520042632
2015-09-12,"17:00",-81.414134545,28.509165329
2015-09-12,"17:10",-81.382783798,28.536710481
2015-09-12,"19:23",-81.41515152,28.509024791
2015-09-13,"02:40",-81.375653059,28.570545795
2015-09-13,"05:30",-81.37506762,28.583588544
2015-09-13,"11:57",-81.385182033,28.595957071
2015-09-13,"12:04",-81.386501015,28.604305571
2015-09-13,"13:45",-81.386501015,28.604305571
2015-09-13,"13:56",-81.382393351,28.547980281
2015-09-13,"13:58",-81.386426887,28.602053213
2015-09-13,"14:00",-81.384931119,28.595382849
2015-09-13,"23:53",-81.416701897,28.508949292
2015-09-14,"06:20",-81.382170083,28.554826081
2015-09-14,"06:29",-81.397379177,28.51105647
2015-09-14,"07:20",-81.386154694,28.527002638
2015-09-14,"16:36",-81.386448666,28.608756311
2015-09-14,"22:40",-81.384421137,28.533031781
2015-09-15,"06:50",-81.376616266,28.56474537
2015-09-15,"06:51",-81.375649975,28.569935222
2015-09-15,"08:41",-81.383981191,28.533730142
2015-09-15,"09:33",-81.382431472,28.549157927
2015-09-15,"14:55",-81.382462941,28.549928244
2015-09-15,"15:40",-81.386267199,28.607140719
2015-09-16,"06:24",-81.38619674,28.530378459
2015-09-16,"07:18",-81.410507428,28.509652919
2015-09-16,"13:30",-81.387757454,28.533794065
2015-09-16,"14:29",-81.381377086,28.556259607
2015-09-16,"15:15",-81.382441745,28.549477816
2015-09-16,"16:42",-81.383803626,28.536306967
2015-09-16,"19:15",-81.386233362,28.597697808
2015-09-17,"18:45",-81.383221101,28.534986763
2015-09-17,"20:55",-81.375274746,28.571179673
2015-09-17,"22:58",-81.386731678,28.517492243
2015-09-18,"06:40",-81.399178417,28.509323572
2015-09-18,"15:04",-81.38019387,28.559836934
2015-09-19,"13:30",-81.38634596,28.519566429
2015-09-19,"14:10",-81.375852934,28.574401925
2015-09-19,"16:19",-81.38231689,28.552884653
2015-09-19,"16:42",-81.382823959,28.536569919
2015-09-19,"17:35",-81.390741586,28.514343403
2015-09-19,"18:04",-81.386165333,28.59913112
2015-09-19,"21:49",-81.386893532,28.60634399
2015-09-20,"02:49",-81.386375259,28.606314428
2015-09-20,"14:35",-81.386516214,28.527922198
2015-09-20,"21:37",-81.375664283,28.572975273
2015-09-21,"14:33",-81.382188637,28.55474068
2015-09-22,"06:45",-81.380172461,28.559522821
2015-09-22,"08:09",-81.386866587,28.517552844
2015-09-22,"10:03",-81.382373962,28.547399253
2015-09-22,"14:15",-81.380469298,28.559036425
2015-09-23,"08:00",-81.39852225,28.509612243
2015-09-23,"13:33",-81.382327134,28.546439027
2015-09-23,"13:57",-81.385739588,28.531434342
2015-09-23,"18:20",-81.381922253,28.555007384
2015-09-23,"18:35",-81.381968572,28.549141577
2015-09-24,"08:03",-81.418866816,28.508269698
2015-09-24,"12:56",-81.390813476,28.514785753
2015-09-25,"13:40",-81.386284431,28.52056712
2015-09-25,"14:46",-81.386107745,28.529620129
2015-09-25,"19:41",-81.386233362,28.597697808
2015-09-25,"22:53",-81.388944424,28.515363567
2015-09-26,"14:31",-81.386374336,28.530336467
2015-09-26,"23:30",-81.37897974,28.561635383
2015-09-26,"23:45",-81.402347534,28.509324669
2015-09-27,"23:10",-81.385312459,28.531740777
2015-09-28,"08:10",-81.398269745,28.510779572
2015-09-28,"12:01",-81.378553628,28.562274547
2015-09-28,"15:52",-81.382967814,28.536121888
2015-09-29,"08:48",-81.375859685,28.571931537
2015-09-29,"09:55",-81.375865743,28.573312914
2015-09-29,"16:00",-81.390231889,28.514687996
2015-09-29,"17:33",-81.386306289,28.604089247
2015-09-29,"17:46",-81.384531213,28.595283913
2015-09-29,"19:00",-81.400060636,28.509375915
2015-09-29,"23:33",-81.375650718,28.568349853
2015-09-30,"06:14",-81.401820522,28.509324665
2015-09-30,"12:08",-81.382918694,28.536261215
2015-09-30,"17:41",-81.386135906,28.528792224
2015-09-30,"20:00",-81.383128766,28.535173497
2015-10-01,"03:00",-81.397554843,28.509896108
2015-10-01,"12:42",-81.382296779,28.54588748
2015-10-01,"15:00",-81.38888052,28.51540928
2015-10-01,"19:04",-81.3861119,28.522291115
2015-10-02,"06:37",-81.419165874,28.508116645
2015-10-02,"06:37",-81.418766162,28.508320025
2015-10-02,"07:57",-81.422580566,28.505310699
2015-10-02,"09:45",-81.380881283,28.591908139
2015-10-02,"21:48",-81.386276528,28.597985578
2015-10-02,"22:10",-81.387557701,28.53032592
2015-10-02,"23:08",-81.38616852,28.519544353
2015-10-03,"22:33",-81.385940223,28.531067992
2015-10-03,"23:52",-81.418332639,28.508495098
2015-10-04,"07:30",-81.386469245,28.609381396
2015-10-04,"15:28",-81.386324407,28.51971073
2015-10-05,"11:00",-81.386666253,28.609929506
2015-10-05,"15:31",-81.386151692,28.526726493
2015-10-05,"15:51",-81.379290061,28.561421542
2015-10-05,"21:46",-81.386280901,28.607210648
2015-10-05,"22:30",-81.380697587,28.55898912
2015-10-06,"08:16",-81.382429654,28.5490852
2015-10-06,"08:24",-81.381981712,28.538187514
2015-10-06,"10:07",-81.380722177,28.558935021
2015-10-06,"15:51",-81.400684903,28.509339906
2015-10-06,"15:53",-81.381922253,28.555007384
2015-10-06,"16:55",-81.375210591,28.581795717
2015-10-07,"04:10",-81.420030202,28.508237285
2015-10-07,"06:55",-81.380244798,28.559408428
2015-10-07,"11:56",-81.382438964,28.552018515
2015-10-07,"14:24",-81.382383125,28.536945806
2015-10-08,"00:00",-81.38019387,28.559836934
2015-10-08,"07:30",-81.41834779,28.508489471
2015-10-08,"08:24",-81.3825719,28.593396085
2015-10-08,"14:02",-81.382511659,28.53875721
2015-10-08,"14:33",-81.375860259,28.572062404
2015-10-08,"23:50",-81.381184302,28.592839261
2015-10-09,"02:33",-81.41791985,28.509460915
2015-10-09,"03:04",-81.420945596,28.50932017
2015-10-09,"16:27",-81.375859743,28.57428618
2015-10-09,"17:28",-81.421599454,28.506187508
2015-10-09,"21:00",-81.386316887,28.599031497
2015-10-10,"03:40",-81.375662094,28.572480489
2015-10-10,"11:28",-81.38221322,28.547085108
2015-10-10,"12:05",-81.382393351,28.547980281
2015-10-10,"15:23",-81.382429654,28.5490852
2015-10-11,"06:40",-81.381546594,28.556332949
2015-10-12,"06:52",-81.375489202,28.569718726
2015-10-12,"08:35",-81.377058405,28.564080531
2015-10-12,"10:31",-81.419468109,28.509153613
2015-10-12,"10:44",-81.398815856,28.510509737
2015-10-13,"00:12",-81.386376608,28.527937034
2015-10-13,"07:53",-81.381856948,28.592408294
2015-10-13,"12:12",-81.382311372,28.546163078
2015-10-13,"17:49",-81.385811017,28.531320056
2015-10-13,"18:30",-81.382496262,28.539164123
2015-10-14,"08:25",-81.375860896,28.572207812
2015-10-14,"09:13",-81.375865169,28.573182046
2015-10-14,"14:50",-81.419575354,28.507901222
2015-10-14,"15:46",-81.375848906,28.569721557
2015-10-14,"16:25",-81.375863384,28.572774904
2015-10-14,"18:03",-81.382423835,28.541328823
2015-10-15,"08:17",-81.382434744,28.549288836
2015-10-15,"17:40",-81.375286193,28.571444254
2015-10-15,"18:02",-81.376189418,28.571148923
2015-10-15,"23:23",-81.375034222,28.578166005
2015-10-16,"10:18",-81.382375914,28.547442854
2015-10-16,"15:03",-81.398441173,28.510692849
2015-10-16,"16:15",-81.375866381,28.573458322
2015-10-17,"01:25",-81.375235908,28.586080711
2015-10-17,"02:46",-81.376766149,28.564502911
2015-10-17,"11:18",-81.386645156,28.60920283
2015-10-17,"11:30",-81.382895487,28.536331149
2015-10-17,"12:35",-81.381865573,28.539562475
2015-10-17,"15:45",-81.382714884,28.550437738
2015-10-17,"16:25",-81.386717844,28.535422029
2015-10-18,"14:35",-81.375371366,28.577126857
2015-10-18,"18:07",-81.386690298,28.518313101
2015-10-18,"18:39",-81.38237449,28.552539054
2015-10-20,"10:55",-81.375859685,28.571931537
2015-10-20,"17:43",-81.375309237,28.571567161
2015-10-20,"17:47",-81.375243453,28.583918351
2015-10-21,"09:00",-81.389072278,28.515272243
2015-10-21,"13:45",-81.376063496,28.572521456
2015-10-21,"16:13",-81.383311557,28.534815325
2015-10-21,"23:45",-81.38001975,28.559764316
2015-10-22,"08:46",-81.375020588,28.58072443
2015-10-22,"10:46",-81.382491215,28.550625762
2015-10-22,"13:00",-81.382467044,28.550015423
2015-10-22,"15:55",-81.383051121,28.593160411
2015-10-23,"15:34",-81.392712722,28.51300783
2015-10-23,"15:34",-81.391641377,28.513732316
2015-10-23,"22:49",-81.398269745,28.510779572
2015-10-24,"12:34",-81.412531097,28.509645394
2015-10-24,"19:37",-81.385978662,28.605669388
2015-10-25,"01:37",-81.382397955,28.54809654
2015-10-25,"14:26",-81.381501779,28.556487764
2015-10-25,"17:22",-81.386441484,28.535540063
2015-10-26,"08:10",-81.386047465,28.605992232
2015-10-26,"17:57",-81.386154378,28.52697357
2015-10-26,"20:51",-81.398269745,28.510779572
2015-10-27,"11:00",-81.386887834,28.606614663
2015-10-27,"14:23",-81.382079956,28.551145894
2015-10-27,"15:15",-81.386097975,28.520953045
2015-10-27,"15:35",-81.386362829,28.526075658
2015-10-27,"16:30",-81.419575354,28.507901222
2015-10-27,"16:49",-81.384859347,28.595589889
2015-10-27,"19:05",-81.382572264,28.537799384
2015-10-28,"02:15",-81.385182033,28.595957071
2015-10-28,"02:50",-81.385433007,28.595956583
2015-10-28,"08:34",-81.375851711,28.57027403
2015-10-28,"11:20",-81.386340901,28.605063342
2015-10-28,"12:00",-81.385182033,28.595957071
2015-10-28,"13:04",-81.385433007,28.595956583
2015-10-29,"09:19",-81.398169745,28.51083016
2015-10-29,"11:35",-81.386298986,28.598493964
2015-10-29,"11:42",-81.386151692,28.526726493
2015-10-29,"13:50",-81.38236355,28.547166716
2015-10-29,"18:00",-81.375863256,28.572745822
2015-10-30,"15:53",-81.384931119,28.595382849
2015-10-30,"18:06",-81.421276797,28.506715454
2015-10-31,"13:18",-81.383694325,28.534518684
2015-10-31,"14:11",-81.382399682,28.548140137
2015-11-01,"02:20",-81.382051283,28.536220636
2015-11-01,"03:48",-81.377751123,28.563090728
2015-11-02,"09:55",-81.382957049,28.553228473
2015-11-02,"10:30",-81.381212283,28.592873459
2015-11-02,"11:58",-81.38250689,28.551309017
2015-11-02,"18:16",-81.386940075,28.517759567
2015-11-02,"19:52",-81.376189418,28.571148923
2015-11-03,"06:38",-81.383732356,28.594386983
2015-11-03,"08:23",-81.382419472,28.548677927
2015-11-03,"17:58",-81.386298986,28.598493964
2015-11-03,"18:40",-81.423935207,28.503808721
2015-11-03,"19:18",-81.386325393,28.599438288
2015-11-04,"01:25",-81.386717844,28.535422029
2015-11-04,"01:30",-81.385187204,28.52800763
2015-11-04,"08:26",-81.421599454,28.506187508
2015-11-04,"09:23",-81.382280611,28.553737759
2015-11-04,"14:30",-81.386427528,28.530277957
2015-11-04,"16:47",-81.385953556,28.531041325
2015-11-04,"19:18",-81.382686033,28.537138943
2015-11-04,"22:20",-81.386640515,28.609042962
2015-11-05,"14:19",-81.385958341,28.526826374
2015-11-05,"18:27",-81.419352578,28.508596817
2015-11-05,"18:40",-81.42296438,28.504873833
2015-11-05,"19:07",-81.419352578,28.508596817
2015-11-05,"22:30",-81.416380998,28.509683747
2015-11-06,"07:25",-81.414134545,28.509165329
2015-11-06,"07:54",-81.381861027,28.539417021
2015-11-06,"12:12",-81.386152482,28.526799162
2015-11-06,"15:05",-81.422288919,28.505644681
2015-11-06,"15:50",-81.423351533,28.505209543
2015-11-06,"16:09",-81.397998316,28.510916883
2015-11-06,"18:20",-81.375200368,28.581083548
2015-11-07,"02:00",-81.417861091,28.50813134
2015-11-07,"02:41",-81.374880887,28.580716146
2015-11-07,"03:29",-81.375655849,28.571098217
2015-11-07,"09:16",-81.381922253,28.555007384
2015-11-07,"14:28",-81.382493944,28.55157022
2015-11-07,"17:06",-81.398636647,28.510763443
2015-11-07,"17:10",-81.42070798,28.508086341
2015-11-07,"20:07",-81.38456854,28.532822135
2015-11-07,"21:53",-81.375859302,28.571844292
2015-11-08,"14:09",-81.423351533,28.505209543
2015-11-08,"16:16",-81.386741643,28.517790372
2015-11-08,"18:10",-81.420531092,28.507907824
2015-11-08,"19:45",-81.384931119,28.595382849
2015-11-09,"08:40",-81.385636854,28.596272413
2015-11-09,"19:15",-81.386467991,28.609308654
2015-11-10,"08:42",-81.375200577,28.581098082
2015-11-10,"09:32",-81.382426381,28.548954291
2015-11-10,"13:20",-81.382694805,28.536179463
2015-11-10,"14:40",-81.382467044,28.550015423
2015-11-10,"14:45",-81.386694724,28.528582112
2015-11-10,"15:25",-81.386111055,28.522160252
2015-11-10,"16:40",-81.419840642,28.507755501
2015-11-10,"17:05",-81.382397955,28.54809654
2015-11-10,"19:00",-81.38537488,28.53163801
2015-11-10,"19:30",-81.376188019,28.57112163
2015-11-11,"03:17",-81.386467991,28.609308654
2015-11-11,"09:27",-81.37564858,28.56965901
2015-11-11,"11:54",-81.382426381,28.548954291
2015-11-11,"19:38",-81.383792046,28.534350569
2015-11-12,"10:02",-81.382092797,28.541499786
2015-11-12,"13:18",-81.382495887,28.550756557
2015-11-12,"13:30",-81.386156116,28.527133443
2015-11-12,"13:47",-81.381861027,28.539417021
2015-11-12,"15:30",-81.381865977,28.539039334
2015-11-13,"09:03",-81.379021414,28.590364732
2015-11-13,"10:40",-81.387115234,28.517479312
2015-11-13,"13:30",-81.382505749,28.551032682
2015-11-13,"13:35",-81.382434381,28.54927429
2015-11-13,"15:06",-81.386458969,28.60903245
2015-11-13,"16:00",-81.414621203,28.509622118
2015-11-13,"16:03",-81.386131589,28.598404557
2015-11-13,"16:20",-81.382441467,28.540776327
2015-11-13,"17:20",-81.386145453,28.526174037
2015-11-14,"08:49",-81.384427562,28.595190374
2015-11-14,"09:00",-81.378415214,28.562472146
2015-11-14,"12:15",-81.382475933,28.550204312
2015-11-14,"15:27",-81.381107983,28.55720492
2015-11-14,"16:12",-81.386151692,28.526726493
2015-11-14,"16:43",-81.386329002,28.52433136
2015-11-14,"18:00",-81.382827975,28.536555862
2015-11-15,"20:15",-81.385082692,28.532059227
2015-11-16,"01:30",-81.386303147,28.523227343
2015-11-16,"06:44",-81.385920223,28.531107992
2015-11-16,"09:01",-81.378059307,28.562977795
2015-11-16,"14:25",-81.382939803,28.535607861
2015-11-16,"16:13",-81.386148691,28.526450347
2015-11-16,"17:45",-81.386843495,28.517591298
2015-11-16,"21:17",-81.378553628,28.562274547
2015-11-17,"07:13",-81.385979226,28.605654999
2015-11-17,"17:30",-81.375852934,28.574401925
2015-11-18,"08:17",-81.3857829,28.519357393
2015-11-18,"14:33",-81.376484615,28.565346373
2015-11-18,"18:55",-81.419165874,28.508116645
2015-11-19,"13:10",-81.382474435,28.551729292
2015-11-19,"14:57",-81.382458473,28.551859442
2015-11-20,"09:37",-81.386113682,28.522567382
2015-11-20,"12:10",-81.382518807,28.538568287
2015-11-20,"16:02",-81.386243425,28.602039044
2015-11-20,"18:48",-81.389418966,28.515256211
2015-11-21,"02:15",-81.381165649,28.592816461
2015-11-21,"11:18",-81.386150271,28.526595687
2015-11-21,"16:00",-81.375830213,28.568064166
2015-11-21,"18:25",-81.386385705,28.528634564
2015-11-21,"19:55",-81.417861091,28.50813134
2015-11-21,"22:58",-81.385781134,28.596990259
2015-11-21,"23:00",-81.385781134,28.596990259
2015-11-22,"02:39",-81.382902921,28.593679819
2015-11-22,"02:39",-81.385781134,28.596990259
2015-11-22,"07:01",-81.383672415,28.594337276
2015-11-22,"07:10",-81.385636854,28.596272413
2015-11-22,"16:52",-81.38612917,28.528980825
2015-11-22,"17:47",-81.38615689,28.527409861
2015-11-22,"18:15",-81.375015347,28.580506401
2015-11-23,"12:34",-81.385750953,28.519424282
2015-11-23,"12:51",-81.382296779,28.54588748
2015-11-24,"10:11",-81.397922602,28.509767521
2015-11-24,"10:32",-81.386313521,28.604292789
2015-11-24,"11:54",-81.376189418,28.571148923
2015-11-24,"17:23",-81.398945753,28.510446644
2015-11-25,"08:02",-81.386874761,28.607698319
2015-11-25,"17:50",-81.385116338,28.595873252
2015-11-25,"18:20",-81.381865573,28.539562475
2015-11-26,"16:25",-81.38206564,28.555283224
2015-11-27,"13:52",-81.415654783,28.509556587
2015-11-27,"16:20",-81.37722536,28.589065053
2015-11-27,"17:55",-81.375647259,28.569397336
2015-11-27,"18:40",-81.383284259,28.534868342
2015-11-27,"18:49",-81.375422927,28.586158787
2015-11-27,"23:41",-81.382303906,28.551987798
2015-11-28,"02:12",-81.418530191,28.5089615
2015-11-28,"07:33",-81.398570495,28.510628912
2015-11-29,"01:33",-81.374998409,28.579531446
2015-11-29,"11:50",-81.384597481,28.595080636
2015-11-29,"14:30",-81.382530928,28.538292075
2015-11-29,"20:02",-81.417180426,28.509332766
2015-11-30,"08:05",-81.382429654,28.5490852
2015-11-30,"17:40",-81.375222619,28.582595478
2015-11-30,"18:03",-81.384585982,28.595070183
2015-11-30,"18:07",-81.386516214,28.527922198
2015-11-30,"18:31",-81.386542439,28.605686385
2015-12-01,"13:38",-81.386372305,28.527515372
2015-12-01,"16:00",-81.390025014,28.514625288
2015-12-01,"17:21",-81.37897974,28.561635383
2015-12-01,"18:33",-81.383793615,28.534004175
2015-12-02,"09:45",-81.38605071,28.53080994
2015-12-02,"17:53",-81.384931119,28.595382849
2015-12-02,"18:15",-81.38096319,28.557711975
2015-12-02,"22:25",-81.381433308,28.55606208
2015-12-03,"09:15",-81.392712722,28.51300783
2015-12-03,"18:00",-81.386426887,28.602053213
2015-12-03,"20:17",-81.385659983,28.531561354
2015-12-04,"06:50",-81.380526489,28.558916024
2015-12-04,"07:18",-81.38096319,28.557711975
2015-12-04,"07:22",-81.386901272,28.517839857
2015-12-04,"09:55",-81.382422744,28.548808836
2015-12-04,"13:30",-81.386298986,28.598493964
2015-12-04,"20:20",-81.396429349,28.510179356
2015-12-05,"08:40",-81.398441173,28.510692849
2015-12-05,"08:55",-81.396878461,28.511404201
2015-12-05,"10:44",-81.386297561,28.523082091
2015-12-05,"15:02",-81.382663177,28.537253229
2015-12-05,"16:38",-81.382491215,28.550625762
2015-12-05,"20:40",-81.382436563,28.549361563
2015-12-06,"04:00",-81.383036891,28.537794766
2015-12-06,"12:00",-81.38258689,28.547532771
2015-12-06,"13:43",-81.375071753,28.583894449
2015-12-06,"16:34",-81.382660652,28.593665512
2015-12-06,"21:09",-81.386396568,28.607128431
2015-12-07,"18:00",-81.382429654,28.5490852
2015-12-07,"18:08",-81.38589144,28.530618119
2015-12-07,"19:28",-81.385958341,28.526826374
2015-12-08,"12:04",-81.382428323,28.552105281
2015-12-09,"08:40",-81.381922253,28.555007384
2015-12-09,"09:20",-81.4187195,28.507876332
2015-12-09,"11:49",-81.382327134,28.546439027
2015-12-09,"11:54",-81.382415221,28.548532511
2015-12-09,"12:25",-81.400783487,28.509336506
2015-12-10,"01:27",-81.398171525,28.50969423
2015-12-10,"07:44",-81.38202268,28.553988074
2015-12-10,"10:52",-81.395757818,28.51169385
2015-12-11,"06:35",-81.380507426,28.558956158
2015-12-11,"07:20",-81.381405201,28.556160843
2015-12-11,"15:11",-81.398570495,28.510628912
2015-12-11,"16:04",-81.386454573,28.602852309
2015-12-11,"17:35",-81.382466568,28.539948883
2015-12-11,"21:01",-81.389302905,28.515337453
2015-12-12,"00:50",-81.387766889,28.534745808
2015-12-12,"11:15",-81.37897974,28.561635383
2015-12-12,"14:30",-81.382481354,28.550349637
2015-12-12,"14:41",-81.384931119,28.595382849
2015-12-13,"00:11",-81.38296893,28.5355399
2015-12-13,"15:25",-81.381865573,28.539562475
2015-12-13,"18:46",-81.41860573,28.508932723
2015-12-13,"19:20",-81.405143416,28.509580885
2015-12-13,"21:05",-81.396429349,28.510179356
2015-12-13,"23:19",-81.381294185,28.592485525
2015-12-14,"00:45",-81.384657899,28.595398239
2015-12-14,"01:00",-81.38626171,28.602649753
2015-12-14,"02:49",-81.391494289,28.513616451
2015-12-14,"07:47",-81.386415751,28.519149266
2015-12-14,"13:20",-81.382296779,28.54588748
2015-12-14,"14:17",-81.39141969,28.513882874
2015-12-14,"15:36",-81.38096319,28.557711975
2015-12-15,"06:34",-81.382189031,28.554062219
2015-12-15,"06:36",-81.379054936,28.561522589
2015-12-15,"15:12",-81.375228103,28.582944602
2015-12-16,"15:04",-81.385934877,28.530493438
2015-12-17,"07:35",-81.38202268,28.553988074
2015-12-17,"11:00",-81.383306223,28.553295986
2015-12-17,"14:25",-81.382515834,28.553692964
2015-12-17,"15:28",-81.4039121,28.509324668
2015-12-18,"06:55",-81.395014984,28.511171198
2015-12-18,"13:40",-81.386104104,28.520545621
2015-12-19,"08:03",-81.417902753,28.508644115
2015-12-19,"13:17",-81.382512597,28.53663161
2015-12-19,"13:41",-81.386112873,28.52953295
2015-12-19,"14:02",-81.386223834,28.601384712
2015-12-19,"20:20",-81.37506762,28.583588544
2015-12-20,"19:05",-81.419123166,28.50813852
2015-12-21,"06:53",-81.399810288,28.510026909
2015-12-21,"10:37",-81.386288676,28.52194757
2015-12-21,"12:09",-81.385671418,28.531135256
2015-12-21,"17:50",-81.386516214,28.527922198
2015-12-22,"13:47",-81.382399682,28.548140137
2015-12-22,"13:48",-81.382404861,28.548270928
2015-12-22,"16:50",-81.38456854,28.532822135
2015-12-23,"07:59",-81.398937272,28.509517934
2015-12-23,"17:00",-81.384804449,28.59526879
2015-12-23,"21:39",-81.390813476,28.514785753
2015-12-24,"02:07",-81.38845393,28.515960503
2015-12-24,"15:09",-81.382549876,28.538015802
2015-12-24,"17:07",-81.397379177,28.51105647
2015-12-24,"17:46",-81.386503813,28.518839469
2015-12-24,"18:57",-81.41871043,28.508890794
2015-12-24,"21:28",-81.387746889,28.531720776
2015-12-26,"22:15",-81.378953089,28.56133624
2015-12-26,"22:58",-81.3854522,28.531509144
2015-12-26,"22:59",-81.380244798,28.559408428
2015-12-27,"16:23",-81.396768954,28.511435502
2015-12-27,"23:20",-81.382368105,28.547268451
2015-12-27,"23:25",-81.382368105,28.547268451
2015-12-28,"02:36",-81.383036891,28.538347594
2015-12-28,"11:00",-81.375204541,28.581374229
2015-12-28,"12:40",-81.378756657,28.590146203
2015-12-29,"12:07",-81.375850308,28.569997794
2015-12-29,"12:56",-81.375202663,28.581243422
2015-12-29,"16:21",-81.393246198,28.51264356
2015-12-29,"21:42",-81.38271689,28.536124657
2015-12-30,"10:14",-81.381863755,28.539504293
2015-12-30,"10:30",-81.386097975,28.520953045
2015-12-30,"18:00",-81.386154694,28.527002638
2015-12-30,"18:30",-81.378199668,28.562446675
2015-12-30,"22:38",-81.385381396,28.596224585
2015-12-31,"00:38",-81.375517188,28.586916031
2015-12-31,"00:39",-81.387746889,28.531720776
2015-12-31,"19:45",-81.385811017,28.531320056
2015-12-31,"20:43",-81.382097268,28.537733242
2016-01-01,"01:17",-81.375858472,28.571655158
2016-01-01,"10:50",-81.381128378,28.592770909
2016-01-01,"15:18",-81.418994488,28.508775636
2016-01-01,"20:06",-81.381731172,28.592658538
2016-01-01,"21:11",-81.376189418,28.571148923
2016-01-02,"12:47",-81.385958341,28.526826374
